timestamp,value,classification,date,datetime_utc,year,month,month_name,quarter,sentiment,rolling_7d,rolling_30d,momentum,sentiment_change,streak,next_sentiment
1517463000,30,Fear,2018-02-01,2018-02-01 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,,,,1,1,Fear
1517549400,15,Extreme Fear,2018-02-02,2018-02-02 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,,,,1,2,Fear
1517635800,40,Fear,2018-02-03,2018-02-03 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,28.333333333333332,,11.666666666666668,1,3,Fear
1517722200,24,Extreme Fear,2018-02-04,2018-02-04 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,27.25,,-3.25,1,4,Fear
1517808600,11,Extreme Fear,2018-02-05,2018-02-05 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,24.0,,-13.0,1,5,Fear
1517895000,8,Extreme Fear,2018-02-06,2018-02-06 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,21.333333333333332,,-13.333333333333332,1,6,Fear
1517981400,36,Fear,2018-02-07,2018-02-07 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,23.428571428571427,23.428571428571427,12.571428571428573,1,7,Fear
1518067800,30,Fear,2018-02-08,2018-02-08 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,23.428571428571427,24.25,6.571428571428573,1,8,Fear
1518154200,44,Fear,2018-02-09,2018-02-09 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,27.571428571428573,26.444444444444443,16.428571428571427,1,9,Neutral
1518240600,54,Neutral,2018-02-10,2018-02-10 05:30:00+00:00,2018,2,Feb,2018Q1,Neutral,29.571428571428573,29.2,24.428571428571427,2,1,Fear
1518327000,31,Fear,2018-02-11,2018-02-11 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,30.571428571428573,29.363636363636363,0.42857142857142705,3,1,Fear
1518413400,42,Fear,2018-02-12,2018-02-12 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,35.0,30.416666666666668,7.0,3,2,Fear
1518499800,35,Fear,2018-02-13,2018-02-13 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,38.857142857142854,30.76923076923077,-3.857142857142854,3,3,Greed
1518586200,55,Greed,2018-02-14,2018-02-14 05:30:00+00:00,2018,2,Feb,2018Q1,Greed,41.57142857142857,32.5,13.42857142857143,4,1,Greed
1518672600,71,Greed,2018-02-15,2018-02-15 05:30:00+00:00,2018,2,Feb,2018Q1,Greed,47.42857142857143,35.06666666666667,23.57142857142857,4,2,Greed
1518759000,67,Greed,2018-02-16,2018-02-16 05:30:00+00:00,2018,2,Feb,2018Q1,Greed,50.714285714285715,37.0625,16.285714285714285,4,3,Greed
1518845400,74,Greed,2018-02-17,2018-02-17 05:30:00+00:00,2018,2,Feb,2018Q1,Greed,53.57142857142857,39.23529411764706,20.42857142857143,4,4,Greed
1518931800,63,Greed,2018-02-18,2018-02-18 05:30:00+00:00,2018,2,Feb,2018Q1,Greed,58.142857142857146,40.55555555555556,4.857142857142854,4,5,Greed
1519018200,67,Greed,2018-02-19,2018-02-19 05:30:00+00:00,2018,2,Feb,2018Q1,Greed,61.714285714285715,41.94736842105263,5.285714285714285,4,6,Greed
1519104600,74,Greed,2018-02-20,2018-02-20 05:30:00+00:00,2018,2,Feb,2018Q1,Greed,67.28571428571429,43.55,6.714285714285708,4,7,Neutral
1519191000,54,Neutral,2018-02-21,2018-02-21 05:30:00+00:00,2018,2,Feb,2018Q1,Neutral,67.14285714285714,44.04761904761905,-13.142857142857139,5,1,Fear
1519277400,44,Fear,2018-02-22,2018-02-22 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,63.285714285714285,44.04545454545455,-19.285714285714285,6,1,Fear
1519363800,39,Fear,2018-02-23,2018-02-23 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,59.285714285714285,43.82608695652174,-20.285714285714285,6,2,Fear
1519450200,31,Fear,2018-02-24,2018-02-24 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,53.142857142857146,43.291666666666664,-22.142857142857146,6,3,Fear
1519536600,33,Fear,2018-02-25,2018-02-25 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,48.857142857142854,42.88,-15.857142857142854,6,4,Fear
1519623000,37,Fear,2018-02-26,2018-02-26 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,44.57142857142857,42.65384615384615,-7.571428571428569,6,5,Fear
1519709400,44,Fear,2018-02-27,2018-02-27 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,40.285714285714285,42.7037037037037,3.7142857142857153,6,6,Fear
1519795800,41,Fear,2018-02-28,2018-02-28 05:30:00+00:00,2018,2,Feb,2018Q1,Fear,38.42857142857143,42.642857142857146,2.5714285714285694,6,7,Fear
1519882200,38,Fear,2018-03-01,2018-03-01 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,37.57142857142857,42.48275862068966,0.4285714285714306,6,8,Neutral
1519968600,47,Neutral,2018-03-02,2018-03-02 05:30:00+00:00,2018,3,Mar,2018Q1,Neutral,38.714285714285715,42.63333333333333,8.285714285714285,7,1,Greed
1520055000,56,Greed,2018-03-03,2018-03-03 05:30:00+00:00,2018,3,Mar,2018Q1,Greed,42.285714285714285,43.5,13.714285714285715,8,1,Fear
1520141400,44,Fear,2018-03-04,2018-03-04 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,43.857142857142854,44.46666666666667,0.1428571428571459,9,1,Greed
1520227800,55,Greed,2018-03-05,2018-03-05 05:30:00+00:00,2018,3,Mar,2018Q1,Greed,46.42857142857143,44.96666666666667,8.57142857142857,10,1,Greed
1520314200,59,Greed,2018-03-06,2018-03-06 05:30:00+00:00,2018,3,Mar,2018Q1,Greed,48.57142857142857,46.13333333333333,10.42857142857143,10,2,Fear
1520400600,37,Fear,2018-03-07,2018-03-07 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,48.0,47.0,-11.0,11,1,Fear
1520487000,39,Fear,2018-03-08,2018-03-08 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,48.142857142857146,48.03333333333333,-9.142857142857146,11,2,Fear
1520573400,37,Fear,2018-03-09,2018-03-09 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,46.714285714285715,48.06666666666667,-9.714285714285715,11,3,Fear
1520659800,39,Fear,2018-03-10,2018-03-10 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,44.285714285714285,48.36666666666667,-5.285714285714285,11,4,Fear
1520746200,40,Fear,2018-03-11,2018-03-11 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,43.714285714285715,48.233333333333334,-3.7142857142857153,11,5,Fear
1520832600,41,Fear,2018-03-12,2018-03-12 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,41.714285714285715,47.8,-0.7142857142857153,11,6,Fear
1520919000,41,Fear,2018-03-13,2018-03-13 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,39.142857142857146,48.13333333333333,1.857142857142854,11,7,Fear
1521005400,40,Fear,2018-03-14,2018-03-14 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,39.57142857142857,48.06666666666667,0.4285714285714306,11,8,Fear
1521091800,32,Fear,2018-03-15,2018-03-15 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,38.57142857142857,47.96666666666667,-6.571428571428569,11,9,Fear
1521178200,33,Fear,2018-03-16,2018-03-16 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,38.0,47.233333333333334,-5.0,11,10,Fear
1521264600,31,Fear,2018-03-17,2018-03-17 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,36.857142857142854,45.9,-5.857142857142854,11,11,Fear
1521351000,29,Fear,2018-03-18,2018-03-18 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,35.285714285714285,44.63333333333333,-6.285714285714285,11,12,Fear
1521437400,29,Fear,2018-03-19,2018-03-19 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,33.57142857142857,43.13333333333333,-4.571428571428569,11,13,Fear
1521523800,37,Fear,2018-03-20,2018-03-20 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,33.0,42.266666666666666,4.0,11,14,Fear
1521610200,36,Fear,2018-03-21,2018-03-21 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,32.42857142857143,41.233333333333334,3.5714285714285694,11,15,Fear
1521696600,36,Fear,2018-03-22,2018-03-22 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,33.0,39.96666666666667,3.0,11,16,Fear
1521783000,28,Fear,2018-03-23,2018-03-23 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,32.285714285714285,39.1,-4.285714285714285,11,17,Fear
1521869400,32,Fear,2018-03-24,2018-03-24 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,32.42857142857143,38.7,-0.4285714285714306,11,18,Fear
1521955800,30,Fear,2018-03-25,2018-03-25 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,32.57142857142857,38.4,-2.5714285714285694,11,19,Fear
1522042200,31,Fear,2018-03-26,2018-03-26 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,32.857142857142854,38.4,-1.857142857142854,11,20,Fear
1522128600,24,Extreme Fear,2018-03-27,2018-03-27 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,31.0,38.1,-7.0,11,21,Fear
1522215000,24,Extreme Fear,2018-03-28,2018-03-28 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,29.285714285714285,37.666666666666664,-5.285714285714285,11,22,Fear
1522301400,18,Extreme Fear,2018-03-29,2018-03-29 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,26.714285714285715,36.8,-8.714285714285715,11,23,Fear
1522387800,12,Extreme Fear,2018-03-30,2018-03-30 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,24.428571428571427,35.833333333333336,-12.428571428571427,11,24,Fear
1522474200,16,Extreme Fear,2018-03-31,2018-03-31 05:30:00+00:00,2018,3,Mar,2018Q1,Fear,22.142857142857142,35.1,-6.142857142857142,11,25,Fear
1522560600,16,Extreme Fear,2018-04-01,2018-04-01 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,20.142857142857142,34.06666666666667,-4.142857142857142,11,26,Fear
1522647000,11,Extreme Fear,2018-04-02,2018-04-02 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,17.285714285714285,32.56666666666667,-6.285714285714285,11,27,Fear
1522733400,22,Extreme Fear,2018-04-03,2018-04-03 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,17.0,31.833333333333332,5.0,11,28,Fear
1522819800,22,Extreme Fear,2018-04-04,2018-04-04 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,16.714285714285715,30.733333333333334,5.285714285714285,11,29,Fear
1522906200,17,Extreme Fear,2018-04-05,2018-04-05 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,16.571428571428573,29.333333333333332,0.42857142857142705,11,30,Fear
1522992600,19,Extreme Fear,2018-04-06,2018-04-06 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,17.571428571428573,28.733333333333334,1.428571428571427,11,31,Fear
1523079000,20,Extreme Fear,2018-04-07,2018-04-07 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,18.142857142857142,28.1,1.8571428571428577,11,32,Fear
1523165400,17,Extreme Fear,2018-04-08,2018-04-08 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,18.285714285714285,27.433333333333334,-1.2857142857142847,11,33,Fear
1523251800,21,Extreme Fear,2018-04-09,2018-04-09 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,19.714285714285715,26.833333333333332,1.2857142857142847,11,34,Fear
1523338200,18,Extreme Fear,2018-04-10,2018-04-10 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,19.142857142857142,26.1,-1.1428571428571423,11,35,Fear
1523424600,20,Extreme Fear,2018-04-11,2018-04-11 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,18.857142857142858,25.4,1.1428571428571423,11,36,Fear
1523511000,18,Extreme Fear,2018-04-12,2018-04-12 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,19.0,24.633333333333333,-1.0,11,37,Fear
1523597400,23,Extreme Fear,2018-04-13,2018-04-13 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,19.571428571428573,24.066666666666666,3.428571428571427,11,38,Fear
1523943000,26,Fear,2018-04-17,2018-04-17 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,20.428571428571427,23.866666666666667,5.571428571428573,11,39,Fear
1524029400,24,Extreme Fear,2018-04-18,2018-04-18 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,21.428571428571427,23.566666666666666,2.571428571428573,11,40,Fear
1524115800,25,Fear,2018-04-19,2018-04-19 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,22.0,23.366666666666667,3.0,11,41,Fear
1524202200,26,Fear,2018-04-20,2018-04-20 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,23.142857142857142,23.266666666666666,2.8571428571428577,11,42,Fear
1524288600,32,Fear,2018-04-21,2018-04-21 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,24.857142857142858,23.366666666666667,7.142857142857142,11,43,Fear
1524375000,31,Fear,2018-04-22,2018-04-22 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,26.714285714285715,23.166666666666668,4.285714285714285,11,44,Fear
1524461400,28,Fear,2018-04-23,2018-04-23 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,27.428571428571427,22.9,0.571428571428573,11,45,Fear
1524547800,29,Fear,2018-04-24,2018-04-24 05:30:00+00:00,2018,4,Apr,2018Q2,Fear,27.857142857142858,22.666666666666668,1.1428571428571423,11,46,Greed
1524634200,64,Greed,2018-04-25,2018-04-25 05:30:00+00:00,2018,4,Apr,2018Q2,Greed,33.57142857142857,23.866666666666667,30.42857142857143,12,1,Neutral
1524720600,47,Neutral,2018-04-26,2018-04-26 05:30:00+00:00,2018,4,Apr,2018Q2,Neutral,36.714285714285715,24.366666666666667,10.285714285714285,13,1,Greed
1524807000,55,Greed,2018-04-27,2018-04-27 05:30:00+00:00,2018,4,Apr,2018Q2,Greed,40.857142857142854,25.2,14.142857142857146,14,1,Neutral
1524893400,54,Neutral,2018-04-28,2018-04-28 05:30:00+00:00,2018,4,Apr,2018Q2,Neutral,44.0,25.966666666666665,10.0,15,1,Greed
1524979800,61,Greed,2018-04-29,2018-04-29 05:30:00+00:00,2018,4,Apr,2018Q2,Greed,48.285714285714285,27.2,12.714285714285715,16,1,Greed
1525066200,59,Greed,2018-04-30,2018-04-30 05:30:00+00:00,2018,4,Apr,2018Q2,Greed,52.714285714285715,28.366666666666667,6.285714285714285,16,2,Greed
1525152600,56,Greed,2018-05-01,2018-05-01 05:30:00+00:00,2018,5,May,2018Q2,Greed,56.57142857142857,29.633333333333333,-0.5714285714285694,16,3,Neutral
1525239000,52,Neutral,2018-05-02,2018-05-02 05:30:00+00:00,2018,5,May,2018Q2,Neutral,54.857142857142854,30.966666666666665,-2.857142857142854,17,1,Greed
1525325400,55,Greed,2018-05-03,2018-05-03 05:30:00+00:00,2018,5,May,2018Q2,Greed,56.0,32.266666666666666,-1.0,18,1,Greed
1525411800,56,Greed,2018-05-04,2018-05-04 05:30:00+00:00,2018,5,May,2018Q2,Greed,56.142857142857146,33.6,-0.1428571428571459,18,2,Greed
1525498200,63,Greed,2018-05-05,2018-05-05 05:30:00+00:00,2018,5,May,2018Q2,Greed,57.42857142857143,35.333333333333336,5.571428571428569,18,3,Greed
1525584600,67,Greed,2018-05-06,2018-05-06 05:30:00+00:00,2018,5,May,2018Q2,Greed,58.285714285714285,36.833333333333336,8.714285714285715,18,4,Greed
1525671000,56,Greed,2018-05-07,2018-05-07 05:30:00+00:00,2018,5,May,2018Q2,Greed,57.857142857142854,37.96666666666667,-1.857142857142854,18,5,Greed
1525757400,62,Greed,2018-05-08,2018-05-08 05:30:00+00:00,2018,5,May,2018Q2,Greed,58.714285714285715,39.46666666666667,3.2857142857142847,18,6,Neutral
1525843800,53,Neutral,2018-05-09,2018-05-09 05:30:00+00:00,2018,5,May,2018Q2,Neutral,58.857142857142854,40.6,-5.857142857142854,19,1,Greed
1525930200,63,Greed,2018-05-10,2018-05-10 05:30:00+00:00,2018,5,May,2018Q2,Greed,60.0,42.03333333333333,3.0,20,1,Fear
1526016600,41,Fear,2018-05-11,2018-05-11 05:30:00+00:00,2018,5,May,2018Q2,Fear,57.857142857142854,42.833333333333336,-16.857142857142854,21,1,Fear
1526103000,44,Fear,2018-05-12,2018-05-12 05:30:00+00:00,2018,5,May,2018Q2,Fear,55.142857142857146,43.6,-11.142857142857146,21,2,Fear
1526189400,40,Fear,2018-05-13,2018-05-13 05:30:00+00:00,2018,5,May,2018Q2,Fear,51.285714285714285,44.333333333333336,-11.285714285714285,21,3,Fear
1526275800,40,Fear,2018-05-14,2018-05-14 05:30:00+00:00,2018,5,May,2018Q2,Fear,49.0,45.0,-9.0,21,4,Fear
1526362200,40,Fear,2018-05-15,2018-05-15 05:30:00+00:00,2018,5,May,2018Q2,Fear,45.857142857142854,45.733333333333334,-5.857142857142854,21,5,Fear
1526448600,32,Fear,2018-05-16,2018-05-16 05:30:00+00:00,2018,5,May,2018Q2,Fear,42.857142857142854,46.03333333333333,-10.857142857142854,21,6,Fear
1526535000,31,Fear,2018-05-17,2018-05-17 05:30:00+00:00,2018,5,May,2018Q2,Fear,38.285714285714285,46.2,-7.285714285714285,21,7,Fear
1526621400,37,Fear,2018-05-18,2018-05-18 05:30:00+00:00,2018,5,May,2018Q2,Fear,37.714285714285715,46.63333333333333,-0.7142857142857153,21,8,Fear
1526707800,31,Fear,2018-05-19,2018-05-19 05:30:00+00:00,2018,5,May,2018Q2,Fear,35.857142857142854,46.833333333333336,-4.857142857142854,21,9,Fear
1526794200,32,Fear,2018-05-20,2018-05-20 05:30:00+00:00,2018,5,May,2018Q2,Fear,34.714285714285715,47.03333333333333,-2.7142857142857153,21,10,Fear
1526880600,41,Fear,2018-05-21,2018-05-21 05:30:00+00:00,2018,5,May,2018Q2,Fear,34.857142857142854,47.333333333333336,6.142857142857146,21,11,Fear
1526967000,30,Fear,2018-05-22,2018-05-22 05:30:00+00:00,2018,5,May,2018Q2,Fear,33.42857142857143,47.3,-3.4285714285714306,21,12,Fear
1527053400,26,Fear,2018-05-23,2018-05-23 05:30:00+00:00,2018,5,May,2018Q2,Fear,32.57142857142857,47.233333333333334,-6.571428571428569,21,13,Fear
1527139800,27,Fear,2018-05-24,2018-05-24 05:30:00+00:00,2018,5,May,2018Q2,Fear,32.0,47.166666666666664,-5.0,21,14,Fear
1527226200,25,Fear,2018-05-25,2018-05-25 05:30:00+00:00,2018,5,May,2018Q2,Fear,30.285714285714285,45.86666666666667,-5.285714285714285,21,15,Fear
1527312600,23,Extreme Fear,2018-05-26,2018-05-26 05:30:00+00:00,2018,5,May,2018Q2,Fear,29.142857142857142,45.06666666666667,-6.142857142857142,21,16,Fear
1527399000,19,Extreme Fear,2018-05-27,2018-05-27 05:30:00+00:00,2018,5,May,2018Q2,Fear,27.285714285714285,43.86666666666667,-8.285714285714285,21,17,Fear
1527485400,22,Extreme Fear,2018-05-28,2018-05-28 05:30:00+00:00,2018,5,May,2018Q2,Fear,24.571428571428573,42.8,-2.571428571428573,21,18,Fear
1527571800,16,Extreme Fear,2018-05-29,2018-05-29 05:30:00+00:00,2018,5,May,2018Q2,Fear,22.571428571428573,41.3,-6.571428571428573,21,19,Fear
1527658200,38,Fear,2018-05-30,2018-05-30 05:30:00+00:00,2018,5,May,2018Q2,Fear,24.285714285714285,40.6,13.714285714285715,21,20,Fear
1527744600,25,Fear,2018-05-31,2018-05-31 05:30:00+00:00,2018,5,May,2018Q2,Fear,24.0,39.56666666666667,1.0,21,21,Fear
1527831000,24,Extreme Fear,2018-06-01,2018-06-01 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,23.857142857142858,38.63333333333333,0.14285714285714235,21,22,Fear
1527917400,27,Fear,2018-06-02,2018-06-02 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,24.428571428571427,37.7,2.571428571428573,21,23,Fear
1528003800,40,Fear,2018-06-03,2018-06-03 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,27.428571428571427,37.166666666666664,12.571428571428573,21,24,Fear
1528090200,41,Fear,2018-06-04,2018-06-04 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,30.142857142857142,36.43333333333333,10.857142857142858,21,25,Fear
1528176600,26,Fear,2018-06-05,2018-06-05 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,31.571428571428573,35.06666666666667,-5.571428571428573,21,26,Fear
1528263000,42,Fear,2018-06-06,2018-06-06 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,32.142857142857146,34.6,9.857142857142854,21,27,Fear
1528349400,38,Fear,2018-06-07,2018-06-07 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,34.0,33.8,4.0,21,28,Fear
1528435800,40,Fear,2018-06-08,2018-06-08 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,36.285714285714285,33.36666666666667,3.7142857142857153,21,29,Fear
1528522200,39,Fear,2018-06-09,2018-06-09 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,38.0,32.56666666666667,1.0,21,30,Fear
1528608600,24,Extreme Fear,2018-06-10,2018-06-10 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,35.714285714285715,32.0,-11.714285714285715,21,31,Fear
1528695000,15,Extreme Fear,2018-06-11,2018-06-11 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,32.0,31.033333333333335,-17.0,21,32,Fear
1528781400,19,Extreme Fear,2018-06-12,2018-06-12 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,31.0,30.333333333333332,-12.0,21,33,Fear
1528867800,19,Extreme Fear,2018-06-13,2018-06-13 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,27.714285714285715,29.633333333333333,-8.714285714285715,21,34,Fear
1528954200,17,Extreme Fear,2018-06-14,2018-06-14 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,24.714285714285715,28.866666666666667,-7.714285714285715,21,35,Fear
1529040600,26,Fear,2018-06-15,2018-06-15 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,22.714285714285715,28.666666666666668,3.2857142857142847,21,36,Fear
1529127000,22,Extreme Fear,2018-06-16,2018-06-16 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,20.285714285714285,28.366666666666667,1.7142857142857153,21,37,Fear
1529213400,23,Extreme Fear,2018-06-17,2018-06-17 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,20.142857142857142,27.9,2.8571428571428577,21,38,Fear
1529299800,27,Fear,2018-06-18,2018-06-18 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,21.857142857142858,27.766666666666666,5.142857142857142,21,39,Fear
1529386200,32,Fear,2018-06-19,2018-06-19 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,23.714285714285715,27.766666666666666,8.285714285714285,21,40,Fear
1529472600,34,Fear,2018-06-20,2018-06-20 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,25.857142857142858,27.533333333333335,8.142857142857142,21,41,Fear
1529559000,37,Fear,2018-06-21,2018-06-21 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,28.714285714285715,27.766666666666666,8.285714285714285,21,42,Fear
1529645400,28,Fear,2018-06-22,2018-06-22 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,29.0,27.833333333333332,-1.0,21,43,Fear
1529731800,17,Extreme Fear,2018-06-23,2018-06-23 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,28.285714285714285,27.5,-11.285714285714285,21,44,Fear
1529818200,15,Extreme Fear,2018-06-24,2018-06-24 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,27.142857142857142,27.166666666666668,-12.142857142857142,21,45,Fear
1529904600,16,Extreme Fear,2018-06-25,2018-06-25 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,25.571428571428573,26.933333333333334,-9.571428571428573,21,46,Fear
1529991000,21,Extreme Fear,2018-06-26,2018-06-26 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,24.0,27.0,-3.0,21,47,Fear
1530077400,18,Extreme Fear,2018-06-27,2018-06-27 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,21.714285714285715,26.866666666666667,-3.7142857142857153,21,48,Fear
1530163800,20,Extreme Fear,2018-06-28,2018-06-28 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,19.285714285714285,27.0,0.7142857142857153,21,49,Fear
1530250200,16,Extreme Fear,2018-06-29,2018-06-29 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,17.571428571428573,26.266666666666666,-1.571428571428573,21,50,Fear
1530336600,22,Extreme Fear,2018-06-30,2018-06-30 05:30:00+00:00,2018,6,Jun,2018Q2,Fear,18.285714285714285,26.166666666666668,3.7142857142857153,21,51,Fear
1530423000,27,Fear,2018-07-01,2018-07-01 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,20.0,26.266666666666666,7.0,21,52,Fear
1530509400,27,Fear,2018-07-02,2018-07-02 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,21.571428571428573,26.266666666666666,5.428571428571427,21,53,Fear
1530595800,31,Fear,2018-07-03,2018-07-03 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,23.0,25.966666666666665,8.0,21,54,Fear
1530682200,33,Fear,2018-07-04,2018-07-04 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,25.142857142857142,25.7,7.857142857142858,21,55,Fear
1530768600,37,Fear,2018-07-05,2018-07-05 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,27.571428571428573,26.066666666666666,9.428571428571427,21,56,Fear
1530855000,34,Fear,2018-07-06,2018-07-06 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,30.142857142857142,25.8,3.8571428571428577,21,57,Fear
1530941400,34,Fear,2018-07-07,2018-07-07 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,31.857142857142858,25.666666666666668,2.1428571428571423,21,58,Fear
1531027800,38,Fear,2018-07-08,2018-07-08 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,33.42857142857143,25.6,4.571428571428569,21,59,Fear
1531114200,39,Fear,2018-07-09,2018-07-09 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,35.142857142857146,25.6,3.857142857142854,21,60,Fear
1531200600,37,Fear,2018-07-10,2018-07-10 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,36.0,26.033333333333335,1.0,21,61,Fear
1531287000,29,Fear,2018-07-11,2018-07-11 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,35.42857142857143,26.5,-6.428571428571431,21,62,Fear
1531373400,33,Fear,2018-07-12,2018-07-12 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,34.857142857142854,26.966666666666665,-1.857142857142854,21,63,Fear
1531459800,29,Fear,2018-07-13,2018-07-13 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,34.142857142857146,27.3,-5.142857142857146,21,64,Fear
1531546200,29,Fear,2018-07-14,2018-07-14 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,33.42857142857143,27.7,-4.428571428571431,21,65,Fear
1531632600,32,Fear,2018-07-15,2018-07-15 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,32.57142857142857,27.9,-0.5714285714285694,21,66,Fear
1531719000,36,Fear,2018-07-16,2018-07-16 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,32.142857142857146,28.366666666666667,3.857142857142854,21,67,Fear
1531805400,39,Fear,2018-07-17,2018-07-17 05:30:00+00:00,2018,7,Jul,2018Q3,Fear,32.42857142857143,28.9,6.571428571428569,21,68,Fear
